-4.7985	1.5508	2.0091	-5.0000	3.0000	0.5000	-1.5000	9.8857
-4.8522	1.6695	1.7854	-5.0000	3.0000	0.5000	-0.6487	9.9446
-4.8732	1.8228	1.5170	-5.0000	3.0000	0.5000	0.8864	10.0388
-4.8553	2.0087	1.5488	-5.0000	3.0000	0.5000	0.7768	10.1616
-4.8613	2.1697	1.7829	-5.0000	3.0000	0.5000	-0.1830	10.2390
-4.9162	2.3775	1.8275	-5.0000	3.0000	0.4363	-0.3595	10.3501
-4.9637	2.5920	1.6673	-5.0000	3.0000	0.2867	-0.0150	10.4586
-4.9730	2.7098	1.6186	-5.0000	3.0000	0.2038	0.0611	10.5386
-4.9770	2.7976	1.6362	-5.0000	3.0000	0.1425	0.0455	10.6407
-4.9807	2.8587	1.6564	-5.0000	3.0000	0.0997	0.0333	10.7392
-4.9854	2.9161	1.6760	-5.0000	3.0000	0.0000	-1.5000	10.8333
-4.9980	2.9479	1.4166	-5.0000	3.0000	0.0000	-1.5000	10.9445
-5.0196	2.9563	0.8819	-5.0000	3.0000	0.0000	-1.5000	11.0522
-5.0321	2.9727	0.4161	-5.0000	3.0000	0.0000	-0.7490	11.1495
-5.0356	2.9865	0.1097	-5.0000	3.0000	0.0000	-0.1974	11.2574
-5.0364	2.9932	-0.0331	-5.0000	3.0000	0.0000	0.0000	11.3475
-5.0367	2.9940	-0.0460	-5.0000	3.0000	0.0000	0.0000	11.4420
-5.0368	2.9940	-0.0460	-5.0000	3.0000	0.0000	0.0000	11.5432
-5.0369	2.9940	-0.0459	-5.0000	3.0000	0.0000	0.0000	11.6263
-5.0370	2.9941	-0.0459	-5.0000	3.0000	0.0000	0.0000	11.7734
-5.0371	2.9941	-0.0459	-5.0000	3.0000	0.0000	0.0000	11.9435
-5.0371	2.9941	-0.0459	-5.0000	3.0000	0.0000	0.0000	11.9846
-5.0372	2.9941	-0.0458	-5.0000	3.0000	0.0000	0.0000	12.0754
-5.0373	2.9941	-0.0458	-5.0000	3.0000	0.0000	0.0000	12.1699
-5.0375	2.9942	-0.0458	-5.0000	3.0000	0.0000	0.0000	12.2765
-5.0376	2.9942	-0.0458	-5.0000	3.0000	0.0000	0.0000	12.3643
-5.0377	2.9942	-0.0458	-5.0000	3.0000	0.0000	0.0000	12.4618
-5.0378	2.9942	-0.0457	-5.0000	3.0000	0.0000	0.0000	12.5486
-5.0380	2.9943	-0.0458	-5.0000	3.0000	0.0000	0.0000	12.6896
-5.0381	2.9943	-0.0458	-5.0000	3.0000	0.0000	0.0000	12.7635
-5.0382	2.9943	-0.0458	-5.0000	3.0000	0.0000	0.0000	12.8977
-5.0382	2.9943	-0.0457	-4.9000	1.1000	0.0000	-1.5000	13.0042
-5.0367	2.9979	-0.1288	-4.9000	1.1000	0.0000	-1.5000	13.0929
-5.0284	3.0192	-0.6447	-4.9000	1.1000	0.0000	-1.5000	13.1749
-5.0014	3.0364	-1.3768	-4.9000	1.1000	0.5000	-1.2780	13.2620
-5.0106	2.9081	-2.0274	-4.9000	1.1000	0.5000	1.5000	13.3566
-5.1139	2.7341	-2.0095	-4.9000	1.1000	0.5000	1.5000	13.4581
-5.1677	2.5859	-1.6019	-4.9000	1.1000	0.5000	1.4640	13.5616
-5.1586	2.4262	-1.2055	-4.9000	1.1000	0.5000	-1.0838	13.6809
-5.0970	2.2972	-1.0278	-4.9000	1.1000	0.5000	-1.5000	13.8098
-5.0271	2.1711	-1.3286	-4.9000	1.1000	0.5000	-0.6231	13.8586
-5.0036	1.9213	-1.7029	-4.9000	1.1000	0.5000	0.9844	13.9727
-5.0356	1.7436	-1.6783	-4.9000	1.1000	0.4377	0.9514	14.0596
-5.0408	1.5772	-1.3180	-4.9000	1.1000	0.3481	0.0794	14.1626
-5.0202	1.4974	-1.1941	-4.9000	1.1000	0.2897	-0.1607	14.3113
-4.9789	1.3972	-1.2167	-4.9000	1.1000	0.2143	-0.1355	14.3640
-4.9366	1.2811	-1.2865	-4.9000	1.1000	0.0000	0.0000	14.4605
-4.9307	1.2625	-1.2850	1.9000	0.1000	0.0000	1.5000	14.5485
-4.9471	1.2502	-0.8115	1.9000	0.1000	0.0000	1.1612	14.6582
-4.9592	1.2272	-0.2290	1.9000	0.1000	0.5000	1.5000	14.7571
-4.9121	1.2125	0.1328	1.9000	0.1000	0.5000	-1.5000	14.8680
-4.7299	1.2511	0.0654	1.9000	0.1000	0.5000	-1.5000	14.9616
-4.4784	1.2127	-0.5921	1.9000	0.1000	0.5000	1.5000	15.0661
-4.3295	1.0905	-0.6212	1.9000	0.1000	0.5000	1.5000	15.1565
-4.1354	0.9965	-0.0599	1.9000	0.1000	0.5000	-1.5000	15.2732
-3.9823	1.0007	0.1445	1.9000	0.1000	0.5000	-1.5000	15.3561
-3.7502	0.9951	-0.4328	1.9000	0.1000	0.5000	1.5000	15.4536
-3.5455	0.8859	-0.2581	1.9000	0.1000	0.5000	1.5000	15.5976
-3.4090	0.8587	0.0937	1.9000	0.1000	0.5000	-1.5000	15.6681
-3.2585	0.8860	0.2190	1.9000	0.1000	0.5000	-1.5000	15.7486
-3.0829	0.9052	-0.2341	1.9000	0.1000	0.5000	1.5000	15.8635
-2.8659	0.8287	-0.1670	1.9000	0.1000	0.5000	0.3437	15.9502
-2.5638	0.8239	0.1476	1.9000	0.1000	0.5000	-1.5000	16.0480
-2.3032	0.8495	-0.2498	1.9000	0.1000	0.5000	1.4597	16.1572
-2.0863	0.7681	-0.1745	1.9000	0.1000	0.5000	0.1596	16.2528
-1.8322	0.7528	0.0306	1.9000	0.1000	0.5000	-1.5000	16.3603
-1.6061	0.7544	-0.2606	1.9000	0.1000	0.5000	1.2642	16.4741
-1.4600	0.7014	-0.4592	1.9000	0.1000	0.5000	1.5000	16.5625
-1.2942	0.6387	-0.0280	1.9000	0.1000	0.5000	-1.5000	16.6560
-1.0656	0.6574	-0.0972	1.9000	0.1000	0.5000	-1.2452	16.7707
-0.9219	0.6336	-0.4142	1.9000	0.1000	0.5000	1.5000	16.8968
-0.8112	0.5778	-0.5958	1.9000	0.1000	0.5000	1.5000	16.9670
-0.6776	0.4919	-0.2735	1.9000	0.1000	0.5000	1.4882	17.1043
-0.6009	0.4695	-0.0743	1.9000	0.1000	0.5000	-0.8529	17.1820
-0.4375	0.4719	0.0849	1.9000	0.1000	0.5000	-1.5000	17.2595
-0.2356	0.4656	-0.3919	1.9000	0.1000	0.5000	1.5000	17.3793
-0.0890	0.3897	-0.4932	1.9000	0.1000	0.5000	1.5000	17.4771
0.0747	0.3237	-0.0385	1.9000	0.1000	0.5000	-0.7156	17.5635
0.2892	0.3338	-0.0257	1.9000	0.1000	0.5000	-0.8975	17.6510
0.5348	0.2968	-0.4136	1.9000	0.1000	0.5000	1.5000	17.7587
0.6555	0.2381	-0.4897	1.9000	0.1000	0.5000	1.5000	17.8555
0.8620	0.1645	0.0443	1.9000	0.1000	0.5000	-0.5154	17.9662
1.0476	0.1897	0.1587	1.9000	0.1000	0.5000	-1.0417	18.0702
1.2257	0.2064	-0.1363	1.9000	0.1000	0.4778	-0.0644	18.1672
1.4274	0.1641	-0.2651	1.9000	0.1000	0.3310	0.2889	18.2826
1.5572	0.1278	-0.2160	1.9000	0.1000	0.2386	0.2163	18.3932
1.6385	0.1097	-0.1427	1.9000	0.1000	0.1821	0.1286	18.4655
1.7060	0.0995	-0.0918	1.9000	0.1000	0.0000	0.0000	18.5781
1.7339	0.0957	-0.0647	4.9000	0.1000	0.5000	0.9747	18.6679
1.8050	0.0902	-0.0469	4.9000	0.1000	0.5000	0.7225	18.7842
1.9630	0.0885	0.1470	4.9000	0.1000	0.5000	-1.5000	18.8903
2.1070	0.1148	0.2123	4.9000	0.1000	0.5000	-1.5000	19.0043
2.2292	0.1389	-0.0621	4.9000	0.1000	0.5000	0.5926	19.0560
2.3483	0.1251	-0.1684	4.9000	0.1000	0.5000	1.5000	19.1866
2.4986	0.1038	0.1080	4.9000	0.1000	0.5000	-1.2259	19.2868
2.6339	0.1260	0.3177	4.9000	0.1000	0.5000	-1.5000	19.4242
2.7467	0.1627	0.0760	4.9000	0.1000	0.5000	-1.0543	19.4508
2.9180	0.1597	-0.2583	4.9000	0.1000	0.5000	1.5000	19.5846
3.0547	0.1163	-0.3499	4.9000	0.1000	0.5000	1.5000	19.6657
3.2059	0.0735	0.0460	4.9000	0.1000	0.5000	-0.2400	19.7677
3.3725	0.0961	0.2090	4.9000	0.1000	0.5000	-1.4612	19.8701
3.5458	0.1270	-0.0882	4.9000	0.1000	0.5000	0.4314	19.9610
3.7112	0.0990	-0.2192	4.9000	0.1000	0.5000	1.2108	20.0638
3.8852	0.0703	0.0881	4.9000	0.1000	0.5000	-0.2788	20.1576
4.1407	0.1088	0.1005	4.9000	0.1000	0.5000	-0.3964	20.2588
4.3618	0.1206	-0.0706	4.9000	0.1000	0.3768	0.0816	20.3578
4.5208	0.1062	-0.0819	4.9000	0.1000	0.2649	0.1162	20.4771
4.6662	0.0958	-0.0194	4.9000	0.1000	0.1636	0.0409	20.5795
4.7534	0.0942	0.0126	4.9000	0.1000	0.0000	0.0000	20.6761
4.7751	0.0935	0.0367	5.0000	2.0000	0.0000	1.5000	20.7604
4.7850	0.0874	0.2651	5.0000	2.0000	0.0000	1.5000	20.8640
4.7957	0.0669	0.8009	5.0000	2.0000	0.0000	1.1962	20.9774
4.8131	0.0563	1.2592	5.0000	2.0000	0.5000	1.5000	21.0771
4.8306	0.0866	1.6308	5.0000	2.0000	0.5000	-1.3243	21.1599
4.8076	0.2401	1.6417	5.0000	2.0000	0.5000	-1.4770	21.2992
4.8057	0.3822	1.3028	5.0000	2.0000	0.5000	1.1252	21.3563
4.8495	0.5105	1.2259	5.0000	2.0000	0.5000	1.5000	21.4816
4.8836	0.6052	1.4653	5.0000	2.0000	0.5000	0.1449	21.5766
4.8891	0.7594	1.6653	5.0000	2.0000	0.5000	-1.0620	21.6667
4.8779	0.9922	1.3731	5.0000	2.0000	0.5000	0.3647	21.7806
4.9170	1.1430	1.2818	5.0000	2.0000	0.5000	0.7685	21.8680
4.9618	1.3261	1.5181	5.0000	2.0000	0.4725	-0.0123	21.9682
4.9601	1.5641	1.6059	5.0000	2.0000	0.3040	-0.2576	22.0636
4.9543	1.7018	1.5474	5.0000	2.0000	0.2094	-0.1806	22.1777
4.9561	1.7936	1.4735	5.0000	2.0000	0.1468	-0.1103	22.2613
4.9623	1.8622	1.4178	5.0000	2.0000	0.0994	-0.0761	22.3663
4.9680	1.9036	1.3849	5.0000	2.0000	0.0704	-0.0638	22.4880
4.9717	1.9264	1.3690	5.0000	2.0000	0.0000	1.5000	22.6138
4.9761	1.9415	1.4102	5.0000	2.0000	0.0000	1.5000	22.6682
4.9900	1.9481	1.7284	5.0000	2.0000	0.0000	1.5000	22.7659
5.0095	1.9547	2.1934	5.0000	2.0000	0.0000	1.5000	22.8971
5.0244	1.9729	2.7259	5.0000	2.0000	0.0000	0.7483	22.9864
5.0277	1.9891	3.1023	5.0000	2.0000	0.0000	0.0707	23.0930
5.0274	1.9941	-3.0666	5.0000	2.0000	0.0000	-0.1350	23.1928
5.0278	1.9934	-3.0858	5.0000	2.0000	0.0000	-0.1005	23.2932
5.0285	1.9915	-3.1286	5.0000	2.0000	0.0000	0.0000	23.3715
5.0288	1.9912	-3.1343	5.0000	2.0000	0.0000	0.0000	23.4933
5.0289	1.9912	-3.1343	5.0000	2.0000	0.0000	0.0000	23.5878
5.0289	1.9912	-3.1343	5.0000	2.0000	0.0000	0.0000	23.6846
5.0290	1.9912	-3.1343	5.0000	2.0000	0.0000	0.0000	23.7902
5.0291	1.9912	-3.1343	5.0000	2.0000	0.0000	0.0000	23.8889
5.0292	1.9912	-3.1343	5.0000	2.0000	0.0000	0.0000	23.9602
5.0293	1.9912	-3.1343	5.0000	2.0000	0.0000	0.0000	24.0651
